District,Block,Gram Panchayat,Village,Beneficiary_Count
Mayurbhanj,Bangiriposi,Chandanpur,Jogibandh,12
Mayurbhanj,Bangiriposi,Dhobanisole,Balikhani,1
Mayurbhanj,Bangiriposi,Dhobanisole,Dhobanisole,79
Mayurbhanj,Bangiriposi,Dhobanisole,Godargadi,47
Mayurbhanj,Bangiriposi,Dhobanisole,Mahupahadi,32
Mayurbhanj,Bangiriposi,Dhobanisole,Ranasole,4
Mayurbhanj,Bangiriposi,Dhobanisole,Taltikiri,13
Mayurbhanj,Bangiriposi,Dighi,Nitei,32
Mayurbhanj,Bangiriposi,K.M Kata,Begunadiha,34
Mayurbhanj,Bangiriposi,Kalabadia,Brahamangan,12
Mayurbhanj,Bangiriposi,Kalabadia,Kalabadia,6
Mayurbhanj,Bangiriposi,Kalabadia,Panasadiha,11
Mayurbhanj,Bangiriposi,Kumbhara mundakata,Gahmapur,13
Mayurbhanj,Bangiriposi,Kumbhara mundakata,Gahnapur,1
Mayurbhanj,Bangiriposi,Kumbhara mundakata,Kumbhara mundakata,103
Mayurbhanj,Bangiriposi,Kumbhara Mundakata,Kumbhara Mundakata,101
Mayurbhanj,Bangiriposi,Kumbhara Mundakata,KumbharaMundakata,1
Mayurbhanj,Bangiriposi,Kumbharmundhakata,Gamhapur,28
Mayurbhanj,Bangiriposi,Kumbharmundhakata,Mundhabani,2
Mayurbhanj,Bangiriposi,Kusumbandh,Kurkutia,11
Mayurbhanj,Bangiriposi,Kusumbandh,Kusumbandh,11
Mayurbhanj,Bangiriposi,Nafri,Nafri,28
Mayurbhanj,Bangiriposi,Nischinta,Chuapani,5
Mayurbhanj,Bangiriposi,Nischinta,Dasisole,44
Mayurbhanj,Bangiriposi,Nischinta,Nischinta,11
Mayurbhanj,Bangiriposi,Nischinta,Pindara Godia,16
Mayurbhanj,Bangiriposi,Nischinta,Sirasahi,10
Mayurbhanj,Bangiriposi,Sarisapal,Amdapani,13
Mayurbhanj,Bangiriposi,Sarisapal,Badanedam,25
Mayurbhanj,Bangiriposi,Sarisapal,Betajharana,15
Mayurbhanj,Bangiriposi,Sarisapal,Kanchinda,1
Mayurbhanj,Bangiriposi,Sarisapal,Laxmiposi,12
Mayurbhanj,Bangiriposi,Sarisapal,Rangamatia,35
Mayurbhanj,Bangiriposi,Sarisapal,San Nedam,6
